STCOFIPS,TOT_POP,MALE_POP,FEMALE_POP,UNDER_5_POP,5_9_POP,10_14_POP,15_19_POP,20_24_POP,25_34_POP,35_44_POP,45_54_POP,55_59_POP,60_64_POP,65_74_POP,75_84_POP,85_PLUS_POP,MEDIAN_AGE,WHITE_POP,BLACK_POP,NATIVE_POP,ASIAN_POP,OTHER_RACE_POP,HISPANIC_LATINO_POP,TOTAL_HOUSING_UNITS,OCCUPIED_HOUSING_UNITS,OWNER_OCCUPIED_HOUSING_UNITS,RENTER_OCCUPIED_HOUSING_UNITS
48441,143029,70009,73020,9922,9288,10275,11139,15229,20311,17406,13383,7646,7482,11615,6574,2759,32.9,102445,11486,283,3374,9233,143029,60980,53888,31646,22242
48443,862,501,361,11,33,54,21,25,10,70,149,88,106,191,95,9,57.7,690,0,0,0,39,862,659,436,398,38
48445,11816,6456,5360,853,1093,754,964,796,1362,1596,1273,965,411,981,526,242,35.4,7500,534,39,24,475,11816,4789,4170,2744,1426
48447,1439,773,666,117,27,65,86,80,174,142,123,125,133,135,200,32,48.8,1330,3,0,6,11,1439,924,635,445,190
48449,31301,15601,15700,2272,2473,2607,2466,2055,4095,3520,3856,1556,1876,2869,1223,433,34.4,19000,3005,168,412,4597,31301,12059,10802,7225,3577
48451,119276,59736,59540,7601,7699,8685,8752,9229,17638,14857,12132,6886,6790,11146,5308,2553,35,87149,4695,652,1568,7229,119276,51487,45449,30671,14778
48453,1289054,658063,630991,74072,72092,76570,79156,85579,253274,212527,168467,70996,62789,86608,33170,13754,35.1,813829,107055,9987,92880,111755,1289054,571625,538109,284583,253526
48455,13735,6786,6949,658,693,828,799,778,1169,1297,1599,1174,1110,2052,1121,457,50.1,11174,1152,22,17,610,13735,8256,5946,4542,1404
48457,19962,10828,9134,774,1122,1201,1008,1399,2610,2264,2368,1279,1520,2465,1467,485,42.6,16314,2107,30,150,267,19962,9516,6811,5493,1318
48459,41261,20514,20747,2365,2926,2715,2727,2253,4917,5090,4657,3116,2955,4534,2373,633,40.9,34598,3091,56,213,924,41261,17383,14969,11722,3247
48461,3284,1640,1644,104,267,431,161,126,349,469,429,155,254,348,144,47,39.9,1427,72,21,37,1552,3284,1676,1363,1051,312
48463,24833,12409,12424,1749,1597,2031,2075,1895,3305,3010,2565,1303,1247,2221,1276,559,34.2,19111,284,149,457,1964,24833,10108,8420,5750,2670
48465,47693,24643,23050,3756,3534,3824,3707,4025,6964,5671,5210,2436,1919,3687,1962,998,31.7,34539,585,192,310,4192,47693,18551,16643,10975,5668
48467,60053,29603,30450,3499,3749,3963,4007,3085,6705,7024,7330,4086,4516,7050,3852,1187,42,54017,1667,243,290,1413,60053,25484,22326,17784,4542
48469,91209,44940,46269,5995,6398,6639,6318,6115,12381,11454,9883,5771,5339,8664,4608,1644,36.3,63023,4995,208,1238,4583,91209,38974,34265,23006,11259
48471,77182,45638,31544,3002,3044,3081,6448,10363,11105,10709,10155,4634,4195,6294,2711,1441,36.5,50079,16916,135,940,1782,77182,28801,24592,13493,11099
48473,57463,28521,28942,3546,3811,3832,5897,8670,6912,6470,5661,2895,3179,4223,1915,452,28.7,28128,14220,807,879,8523,57463,19537,17780,12348,5432
48475,11347,5732,5615,868,858,981,757,699,1487,1665,1281,641,589,809,573,139,35.2,8498,720,25,75,1247,11347,5124,4264,3430,834
48477,35807,17609,18198,1887,2168,2241,2985,2331,3709,3521,4084,2129,2975,4303,2387,1087,41.9,25706,6458,88,234,993,35807,17083,14482,10643,3839
48479,267282,132495,134787,22590,23187,24972,24128,21875,36310,33525,31288,13024,10428,15336,7207,3412,29.4,143491,1313,739,1394,15166,267282,85296,77797,49227,28570
48481,41614,20761,20853,2829,2791,3158,3054,2571,4875,5456,4457,2835,2418,4173,1993,1004,37.7,29464,5380,7,192,1797,41614,17416,15148,10112,5036
48483,4980,2580,2400,300,395,312,320,201,558,721,504,383,290,566,322,108,40,4248,132,13,13,199,4980,2612,1908,1403,505
48485,129584,67086,62498,7954,8193,8468,10566,10927,19071,15849,13658,7889,7691,11112,5905,2301,34.8,98200,12983,1126,2966,3925,129584,55602,48604,29453,19151
48487,12795,6305,6490,842,713,658,1231,648,1779,1381,1502,884,878,1335,686,258,37.2,8746,977,70,422,983,12795,5861,4626,2735,1891
48489,20308,11047,9261,1236,1315,1510,1570,1751,3045,2714,2272,823,1113,1667,923,369,33.7,14122,180,114,0,650,20308,6820,5414,3743,1671
48491,617396,307076,310320,37584,42556,45731,41736,35237,86379,102912,83549,33308,30795,47539,22656,7414,36.9,417463,41744,2633,50370,26254,617396,240082,229906,155568,74338
48493,50381,25470,24911,2814,3333,3531,3547,2879,5579,6584,6939,3546,3452,5088,2422,667,39.9,38767,803,236,219,2058,50381,19017,17345,14851,2494
48495,7582,3925,3657,517,628,601,743,418,787,1168,809,433,449,794,186,49,36.2,4919,420,148,43,831,7582,3210,2685,2239,446
48497,70062,35479,34583,4147,4582,5335,4857,3899,8434,9127,9134,4897,4984,6633,3053,980,39.3,60434,999,552,413,3447,70062,26786,24079,19660,4419
48499,45341,22754,22587,2071,2207,2671,2699,2721,4026,4540,5011,3503,3694,7005,3801,1392,48.4,38945,1812,48,256,1362,45341,22123,17824,14346,3478
48501,7630,3576,4054,675,893,508,503,455,1032,1042,848,397,512,476,156,133,30,4938,120,79,40,681,7630,3009,2654,1758,896
48503,17903,8822,9081,984,1274,1241,1059,919,2190,2082,2111,929,1381,2160,1048,525,40.3,15798,330,71,62,438,17903,8554,7565,5573,1992
48505,13896,6953,6943,1134,1316,1338,1130,1066,1724,1696,1451,625,519,1064,564,269,30.9,7326,13,0,21,1215,13896,6183,4580,3413,1167
48507,9700,5101,4599,697,732,882,806,761,1274,1178,908,606,297,1083,254,222,33.2,5615,70,11,32,447,9700,3956,3427,2485,942
49001,7102,3814,3288,571,705,507,676,402,807,897,727,356,450,643,267,94,33.8,6326,10,63,0,417,7102,2904,2290,1843,447
49003,58291,29874,28417,4376,5017,5455,4844,3742,7312,7869,6131,3260,2948,4372,2178,787,33.1,52626,240,272,581,1100,58291,19788,18557,14116,4441
49005,134428,67593,66835,10478,11830,10644,13392,19285,18559,15884,11445,4787,5097,7684,3818,1525,25.5,117401,925,486,2699,4487,134428,44260,41718,26748,14970
49007,20338,10219,10119,1251,1578,1452,1596,1175,2410,2479,2166,1129,1360,2307,1091,344,37.8,18214,226,123,56,424,20338,9623,7998,5355,2643
49009,638,366,272,27,32,61,57,32,29,92,111,27,52,83,27,8,43.3,592,0,11,0,1,638,1147,235,197,38
49011,363032,184446,178586,27501,31767,33886,29912,24594,49515,54686,39236,17115,16761,23054,11376,3629,32,317232,4526,1474,6627,7464,363032,116139,112155,87150,25005
49013,19779,10004,9775,1660,2100,1732,1510,1057,2376,2783,2081,966,1074,1487,697,256,33.1,17557,74,680,78,446,19779,8873,6461,4992,1469
49015,9898,5036,4862,593,836,840,806,541,969,1303,1047,552,656,1110,519,126,38.4,9461,8,58,0,33,9898,4100,3447,2698,749
49017,5121,2635,2486,286,240,380,361,107,811,586,485,385,306,732,285,157,40.4,4826,6,146,0,47,5121,3564,1952,1428,524
49019,9680,4947,4733,398,526,561,390,835,1443,1456,975,355,831,1255,515,140,40.3,8431,2,349,140,208,9680,5248,4335,2906,1429
49021,58068,29210,28858,3979,4668,4589,5623,6650,7557,6523,5416,2581,2995,4747,2147,593,29.5,51237,434,926,654,1605,58068,22028,18596,12644,5952
49023,11943,6287,5656,902,1014,1333,1104,854,1417,1521,1286,500,514,905,397,196,30.1,11057,76,138,71,57,11943,3859,3594,2862,732
49025,7814,3897,3917,420,462,594,413,318,1034,871,772,537,530,1164,588,111,42.9,7281,13,133,84,133,7814,6109,3225,2514,711
49027,13027,6703,6324,956,1098,1310,1093,655,1495,1594,1155,644,774,1255,658,340,34.4,11189,32,185,224,840,13027,4942,4177,3173,1004
49029,12367,6417,5950,846,1214,1331,1246,790,1059,1692,1499,583,618,889,514,86,32.1,11735,69,25,50,157,12367,3750,3506,3048,458
49031,1764,940,824,50,86,131,130,133,59,213,164,115,138,304,211,30,49.5,1681,3,0,0,29,1764,893,569,518,51
49033,2543,1287,1256,220,271,179,205,140,300,265,200,165,139,289,140,30,33.9,2239,0,15,1,90,2543,3091,765,605,160
49035,1180643,597700,582943,79892,85388,89234,85950,85755,192425,174982,135861,58988,58465,83060,37142,13501,33.4,880344,21531,10243,49060,106540,1180643,430705,407673,273739,133934
49037,14524,7293,7231,877,1342,1030,1306,1060,1805,1584,1558,935,770,1269,594,394,33.2,6764,22,6529,77,414,14524,5552,4457,3554,903
49039,28816,15325,13491,1710,1824,2077,3137,2727,3488,3723,3155,1241,1662,2447,1306,319,33.1,25076,258,268,226,2053,28816,10320,8617,6706,1911
49041,21667,11144,10523,1452,1643,1873,1833,1255,2440,2914,2170,1271,1246,2138,1118,314,36.2,20128,117,192,95,387,21667,8596,7396,5885,1511
49043,42524,21971,20553,2163,2556,3296,3074,2629,4750,5471,6316,3053,3356,4018,1529,313,40.5,37348,321,192,764,1412,42524,25959,13655,11058,2597
49045,74032,37722,36310,5651,6227,7380,6379,4877,10112,11454,8580,3317,3396,4177,1999,483,31.7,64120,589,261,594,2185,74032,23365,22124,18167,3957
49047,35951,18211,17740,2836,3529,3178,2918,2223,4693,5150,3770,1832,1767,2618,1123,314,32.4,29844,152,2209,222,678,35951,13689,11547,8510,3037
49049,666021,338404,327617,58257,59973,60559,65804,86050,97250,83592,58697,23535,20791,30990,15449,5074,25.2,574586,4091,3828,9480,22182,666021,195342,187171,128368,58803
49051,35009,17880,17129,2493,2700,3386,2898,2159,3680,4978,4200,1976,2077,2970,1204,288,35.5,30727,157,76,412,1375,35009,14746,11407,8829,2578
49053,183297,91287,92010,11002,12796,13593,13425,11954,21074,21648,17946,9490,10214,22359,13142,4654,38.6,161313,1062,2239,1929,6851,183297,75758,64151,46477,17674
49055,2532,1299,1233,154,148,182,157,138,267,282,269,165,202,365,178,25,43,2497,0,0,0,2,2532,1690,1051,821,230
49057,262960,133298,129662,18516,20093,20891,19283,19387,39993,37108,28844,14352,13183,19179,8903,3228,33.2,223362,2768,1827,3637,13104,262960,96614,89990,66741,23249
50001,37434,18716,18718,1498,1776,1655,3158,3266,3706,4078,4604,2875,2806,4882,2272,858,43.9,34494,391,80,769,212,37434,17455,14416,11455,2961
50003,37326,18243,19083,1634,1908,2184,2352,2413,3735,3778,4590,2379,3652,4996,2446,1259,46.7,34919,357,44,402,292,37326,20857,14566,10823,3743
50005,30418,15313,15105,1336,1467,1786,2034,1810,3303,3404,3846,2206,2478,4276,1873,599,45.4,28614,323,68,130,247,30418,16037,12819,9891,2928
50007,168309,83053,85256,7316,7991,8523,13608,18582,23771,20830,19566,10032,11393,15805,8039,2853,36.7,148313,4265,146,6546,915,168309,73209,69318,43933,25385
50009,5976,3024,2952,254,271,308,294,287,525,568,816,478,587,956,486,146,51.6,5682,2,39,44,0,5976,4905,2667,2231,436
50011,50101,25212,24889,2777,2966,3149,2998,2908,6373,6577,6520,3617,3791,5240,2036,1149,40.6,46703,121,304,331,249,50101,22714,19233,14965,4268
50013,7335,3767,3568,316,400,309,404,298,805,813,914,683,793,1089,396,115,48.6,6760,80,128,25,52,7335,5264,3027,2719,308
50015,25977,13023,12954,1212,1567,1533,1616,1539,3384,3381,3384,1571,2178,2777,1469,366,41,24371,312,90,123,216,25977,13946,11176,8213,2963
50017,29439,14820,14619,1256,1430,1625,1702,1536,3214,3469,3760,2589,2335,4161,1790,572,46.6,27973,101,81,162,191,29439,14998,12690,10461,2229
50019,27459,13899,13560,1289,1574,1467,1520,1529,3043,3106,3487,2056,2018,3859,1882,629,45.6,26082,190,85,164,92,27459,16499,11528,9228,2300
50021,60585,30326,30259,2547,2744,3308,3695,3455,6531,6410,7667,5122,4953,8663,3932,1558,47.7,57229,383,82,460,209,60585,33906,25334,18314,7020
50023,59768,29775,29993,2586,2979,3375,3843,3434,6992,7347,7839,4548,4560,7516,3197,1552,43.8,56278,548,20,500,338,59768,30697,25166,18285,6881
50025,45857,22648,23209,1844,2149,2340,2720,2749,4849,5157,5380,3692,3957,6914,2946,1160,47,42455,517,107,587,161,45857,29978,19382,13910,5472
50027,57832,28520,29312,2410,2789,3078,3112,2995,6057,6735,7025,4529,5056,8475,4114,1457,47.8,54258,410,62,581,394,57832,34673,24536,18794,5742
51001,33367,16257,17110,1774,1626,2230,1904,1437,3650,3236,3913,2702,2582,4938,2572,803,47.3,20860,9484,79,268,579,33367,21769,14252,9530,4722
51003,112513,54068,58445,5666,5989,6448,10805,6669,14023,13608,12775,7125,7268,12545,6802,2790,39.7,88455,9966,125,6319,1789,112513,47496,44031,29604,14427
51005,15159,7501,7658,629,719,964,866,820,1593,1432,1910,1255,1166,2149,1132,524,48,14000,783,0,9,77,15159,7938,6309,5250,1059
51007,13309,6531,6778,725,611,929,828,415,1629,1505,1796,1296,910,1356,875,434,45.1,9928,2679,0,1,0,13309,5726,5258,4438,820
51009,31426,14973,16453,1652,1694,1859,2029,1871,3389,3618,3860,2440,2351,3803,2158,702,43.9,23551,5726,238,226,555,31426,14244,12615,9550,3065
51011,16253,7910,8343,1005,895,1087,907,868,1896,1896,2051,931,1383,1932,1113,289,43.1,12621,2943,1,51,340,16253,7338,6535,5083,1452
51013,235845,119030,116815,12820,11372,12094,9823,16612,54074,38879,30137,12734,10727,16089,7449,3035,35.3,153250,21994,869,24308,12885,235845,119247,110887,46842,64045
51015,77433,39547,37886,3452,4152,4226,4354,4143,9293,9257,10010,5956,5781,9709,5005,2095,44.8,70321,3407,181,346,926,77433,32675,30056,23663,6393
51017,4177,2073,2104,207,238,167,79,269,440,462,424,373,308,702,382,126,51.8,3909,202,4,14,48,4177,3346,1905,1355,550
51019,79761,39452,40309,3538,4935,4130,4663,4396,8109,8443,10740,6740,6386,10539,5380,1762,46.8,69564,4925,53,1010,981,79761,37302,32510,27390,5120
51021,6241,3540,2701,263,317,195,344,127,887,940,798,495,393,883,416,183,46.4,5831,251,6,9,30,6241,3200,2235,1904,331
51023,33734,16820,16914,1397,1679,1932,2145,1690,3311,3519,4755,2584,2895,4514,2478,835,47.5,31350,858,41,170,141,33734,14932,12916,11198,1718
51025,15965,8513,7452,655,832,635,864,913,2286,1865,2009,1131,1278,2014,1061,422,44.6,6596,8714,34,15,205,15965,7940,6165,4514,1651
51027,20246,10504,9742,837,733,1200,1012,1019,2307,2437,2844,1588,1603,2675,1443,548,47.6,19571,373,0,10,54,20246,10402,7494,6117,1377
51029,16869,9405,7464,785,851,900,920,818,2334,2202,2254,1259,1206,2047,968,325,43.3,10348,5429,37,4,293,16869,7184,5898,4452,1446
51031,55518,27091,28427,2831,3321,2805,3392,3157,7261,6305,6987,3889,4102,6475,3584,1409,43.1,43776,7823,103,555,383,55518,25285,22409,16607,5802
51033,31181,15457,15724,1835,1899,2259,1660,2017,4083,3916,4000,2239,2159,3125,1563,426,39.2,19919,7624,127,317,1271,31181,12511,11387,9303,2084
51035,29126,14335,14791,1231,1258,1665,1573,1532,2955,2986,3866,2203,2537,4244,2269,807,48.7,27572,139,70,38,579,29126,16633,12141,9522,2619
51036,6760,3362,3398,261,245,302,394,235,661,689,912,700,630,1051,542,138,52,2998,2968,386,13,38,6760,3252,2905,2459,446
51037,11563,5865,5698,612,679,790,785,543,1216,1104,1400,943,911,1455,933,192,45.4,8159,3019,0,42,10,11563,5985,4540,3137,1403
51041,366019,177338,188681,21402,23795,25147,26311,22244,43930,50110,48710,24057,23416,35698,15970,5229,38.9,226434,86495,824,12831,19489,366019,139584,134144,103831,30313
51043,14882,7353,7529,532,781,853,1065,747,1324,1514,2224,1350,1296,1829,1045,322,48.4,13120,680,44,184,360,14882,6398,5617,4376,1241
51045,4898,2446,2452,375,333,339,272,103,585,350,700,475,425,454,357,130,46.1,4638,3,0,0,72,4898,2466,1810,1465,345
51047,52822,26404,26418,3265,3564,3895,3752,2893,5622,7352,6752,3449,3747,4931,2684,916,39.5,37713,7070,168,381,3576,52822,19285,18188,13505,4683
51049,9697,4887,4810,425,307,719,581,450,1122,1087,1301,682,822,1251,530,420,46.3,6181,2946,4,79,29,9697,4658,4055,3146,909
51051,14089,7165,6924,649,562,1010,766,723,1516,1726,1798,1150,892,1909,1074,314,45.5,13769,102,26,50,11,14089,7367,5543,4281,1262
51053,28057,14111,13946,1436,1744,1555,1783,1380,3555,3158,3776,2354,2113,3085,1714,404,43.4,18340,8635,5,215,311,28057,11837,10432,8194,2238
51057,10602,4988,5614,501,452,549,791,599,924,908,1662,728,998,1506,656,328,46.9,6068,3994,35,60,6,10602,5768,4258,2784,1474
51059,1145354,573140,572214,69144,72758,76465,74988,69456,149192,166142,160072,75943,68960,96943,48100,17191,38.6,620521,113057,4447,231660,69956,1145354,426970,410844,281648,129196
51061,73290,36589,36701,4103,4600,5029,5192,4009,7676,9469,9846,6147,4957,7214,3859,1189,40.8,60832,4844,171,1318,1127,73290,28218,26011,20158,5853
51063,15532,7649,7883,661,728,873,794,790,1617,1625,2076,1011,1591,2150,1130,486,48.4,14621,469,43,62,53,15532,7947,6655,5742,913
51065,27442,12811,14631,1387,1717,1294,1626,1178,3667,3460,3495,2410,1605,3281,1745,577,43.1,21205,3559,33,381,529,27442,11183,10195,9014,1181
51067,54838,27147,27691,2375,2601,3271,3397,3321,5276,5243,7212,4732,4261,7985,3864,1300,48.4,47963,4240,142,353,384,54838,28305,22022,17607,4415
51069,92007,46279,45728,5254,5424,6417,5741,5103,11114,11769,11898,5975,6676,9642,5124,1870,40.6,79098,3902,344,1794,2769,92007,35963,33534,25973,7561
51071,16711,8254,8457,813,1224,724,972,846,1867,1846,2374,1339,1083,2085,1099,439,45.4,15882,377,3,59,0,16711,8309,6852,5323,1529
51073,38875,19309,19566,1854,2059,2468,2000,2222,4263,4846,5024,3360,3177,4616,2178,808,44.3,32867,3172,83,258,295,38875,17064,14857,11754,3103
51075,24906,12404,12502,905,995,1369,1816,974,2506,2639,3571,2334,2058,3595,1604,540,49,19629,3602,9,429,431,24906,10623,9788,8272,1516
